_id,_time,code,value,category
885,Tue Sep 02 17:08:06 KST 2014,28237592,1485.0551995351325,LG
886,Tue Sep 02 17:08:06 KST 2014,28237641,1031.803736584008,MVNO
887,Tue Sep 02 17:08:06 KST 2014,28237642,660.4419906364279,LG
888,Tue Sep 02 17:08:06 KST 2014,28237646,1373.0087784251207,SKT
889,Tue Sep 02 17:08:06 KST 2014,28237648,1123.8201472268568,SKT
890,Tue Sep 02 17:08:06 KST 2014,28237650,1814.2642331673994,MVNO
891,Tue Sep 02 17:08:06 KST 2014,28237660,1137.6001363740052,KT
892,Tue Sep 02 17:08:06 KST 2014,28237661,1935.3109705634818,LG
893,Tue Sep 02 17:08:06 KST 2014,28237670,657.266254559041,SKT
894,Tue Sep 02 17:08:06 KST 2014,28237680,826.3871775196031,KT
895,Tue Sep 02 17:08:06 KST 2014,28237690,809.0408604658335,KT
896,Tue Sep 02 17:08:06 KST 2014,28245601,958.524881576329,MVNO
897,Tue Sep 02 17:08:06 KST 2014,28245602,1923.3708975200366,MVNO
898,Tue Sep 02 17:08:06 KST 2014,28245611,986.9409373561813,SKT
899,Tue Sep 02 17:08:06 KST 2014,28245612,296.24460062631624,KT
900,Tue Sep 02 17:08:06 KST 2014,28245613,340.3518018423015,LG
901,Tue Sep 02 17:08:06 KST 2014,28245614,1944.3022590074927,MVNO
902,Tue Sep 02 17:08:06 KST 2014,28245621,647.2193796499104,SKT
903,Tue Sep 02 17:08:06 KST 2014,28245622,252.36699231132852,KT
904,Tue Sep 02 17:08:06 KST 2014,28245640,1062.2547539133964,LG
905,Tue Sep 02 17:08:06 KST 2014,28245710,1697.0280788635525,KT
906,Tue Sep 02 17:08:06 KST 2014,28245720,1439.1063730242959,KT
907,Tue Sep 02 17:08:06 KST 2014,28260515,1573.8906805050283,SKT
908,Tue Sep 02 17:08:06 KST 2014,28260530,1876.2894164830805,MVNO
909,Tue Sep 02 17:08:06 KST 2014,28260542,650.9572787252852,KT
910,Tue Sep 02 17:08:06 KST 2014,28260543,519.4958534557634,MVNO
911,Tue Sep 02 17:08:06 KST 2014,28260544,1782.992245792846,LG
912,Tue Sep 02 17:08:06 KST 2014,28260550,1278.7839017785618,MVNO
913,Tue Sep 02 17:08:06 KST 2014,28260560,1350.1654653323073,MVNO
914,Tue Sep 02 17:08:06 KST 2014,28260561,1548.4973510949612,LG
915,Tue Sep 02 17:08:06 KST 2014,28260575,640.1965111569905,MVNO
916,Tue Sep 02 17:08:06 KST 2014,28260580,1032.1037946191896,LG
917,Tue Sep 02 17:08:06 KST 2014,28260590,702.8726596882873,SKT
918,Tue Sep 02 17:08:06 KST 2014,28260600,1521.1974042797667,MVNO
919,Tue Sep 02 17:08:06 KST 2014,28260610,13.808278592405637,LG
920,Tue Sep 02 17:08:06 KST 2014,28260630,640.1080790763489,SKT
921,Tue Sep 02 17:08:06 KST 2014,28260640,361.93795717254034,LG
922,Tue Sep 02 17:08:06 KST 2014,28260650,62.63578330081617,KT
923,Tue Sep 02 17:08:06 KST 2014,28260660,1254.3037772743912,LG
924,Tue Sep 02 17:08:06 KST 2014,28710250,411.2063378867017,KT
925,Tue Sep 02 17:08:06 KST 2014,28710310,835.1393056680351,LG
926,Tue Sep 02 17:08:06 KST 2014,28710320,1869.2500725580605,LG
927,Tue Sep 02 17:08:06 KST 2014,28710330,1609.1743241815236,LG
928,Tue Sep 02 17:08:06 KST 2014,28710340,500.26036801638253,KT
929,Tue Sep 02 17:08:06 KST 2014,28710350,606.0637548005884,LG
930,Tue Sep 02 17:08:06 KST 2014,28710360,322.28198494159983,MVNO
931,Tue Sep 02 17:08:06 KST 2014,28710370,1441.261739715021,LG
932,Tue Sep 02 17:08:06 KST 2014,28710380,282.55504200889106,LG
933,Tue Sep 02 17:08:06 KST 2014,28710390,1344.2830152971642,KT
934,Tue Sep 02 17:08:06 KST 2014,28710400,1985.0537037208492,LG
935,Tue Sep 02 17:08:06 KST 2014,28710410,1400.1668260788013,KT
936,Tue Sep 02 17:08:06 KST 2014,28710420,1531.0085423461692,KT
937,Tue Sep 02 17:08:06 KST 2014,28720310,907.1951633515753,LG
938,Tue Sep 02 17:08:06 KST 2014,28720330,306.2120623389843,MVNO
939,Tue Sep 02 17:08:06 KST 2014,28720340,459.67650744307406,SKT
940,Tue Sep 02 17:08:06 KST 2014,28720350,461.2148045069807,KT
941,Tue Sep 02 17:08:06 KST 2014,28720360,163.2603830224581,SKT
942,Tue Sep 02 17:08:06 KST 2014,28720370,420.7941182779184,MVNO
943,Tue Sep 02 17:08:06 KST 2014,28720380,380.52300065795146,MVNO
944,Tue Sep 02 17:08:06 KST 2014,29110525,436.2371583254535,KT
945,Tue Sep 02 17:08:06 KST 2014,29110545,1638.5308525314736,MVNO
946,Tue Sep 02 17:08:06 KST 2014,29110560,630.4420735348532,KT
947,Tue Sep 02 17:08:06 KST 2014,29110570,1742.4456367945106,KT
948,Tue Sep 02 17:08:06 KST 2014,29110590,642.26433229587,MVNO
949,Tue Sep 02 17:08:06 KST 2014,29110600,951.6123455018919,LG
950,Tue Sep 02 17:08:06 KST 2014,29110620,1019.2214855664325,KT
951,Tue Sep 02 17:08:06 KST 2014,29110630,1158.511462720749,LG
952,Tue Sep 02 17:08:06 KST 2014,29110655,1885.2839263117612,SKT
953,Tue Sep 02 17:08:06 KST 2014,29110685,1894.7445392028524,SKT
954,Tue Sep 02 17:08:06 KST 2014,29110710,1952.4549169063118,LG
955,Tue Sep 02 17:08:06 KST 2014,29110730,780.6803481611403,SKT
956,Tue Sep 02 17:08:06 KST 2014,29110740,1903.9381831428586,LG
957,Tue Sep 02 17:08:06 KST 2014,29140575,1572.1799933194409,SKT
958,Tue Sep 02 17:08:06 KST 2014,29140590,680.7832691553698,SKT
959,Tue Sep 02 17:08:06 KST 2014,29140650,1227.251539120236,LG
960,Tue Sep 02 17:08:06 KST 2014,29140660,595.243643706344,LG
961,Tue Sep 02 17:08:06 KST 2014,29140730,897.8902760324758,MVNO
962,Tue Sep 02 17:08:06 KST 2014,29140740,420.0534257351531,SKT
963,Tue Sep 02 17:08:06 KST 2014,29140745,778.2756355225454,KT
964,Tue Sep 02 17:08:06 KST 2014,29140751,1807.5996884956019,SKT
965,Tue Sep 02 17:08:06 KST 2014,29140752,1619.8180937544519,SKT
966,Tue Sep 02 17:08:06 KST 2014,29140760,1713.7915887222005,SKT
967,Tue Sep 02 17:08:06 KST 2014,29140770,552.9066937379329,KT
968,Tue Sep 02 17:08:06 KST 2014,29140780,455.2973857672389,MVNO
969,Tue Sep 02 17:08:06 KST 2014,29140790,1044.159681687992,SKT
970,Tue Sep 02 17:08:06 KST 2014,29140800,1765.718287861383,KT
971,Tue Sep 02 17:08:06 KST 2014,29140821,1501.9656219557244,KT
972,Tue Sep 02 17:08:06 KST 2014,29140824,1571.9528699320736,MVNO
973,Tue Sep 02 17:08:06 KST 2014,29140830,1233.605338480117,KT
974,Tue Sep 02 17:08:06 KST 2014,29155510,1357.5100900729597,MVNO
975,Tue Sep 02 17:08:06 KST 2014,29155520,1595.634363786874,LG
976,Tue Sep 02 17:08:06 KST 2014,29155530,693.690047602247,MVNO
977,Tue Sep 02 17:08:06 KST 2014,29155537,747.3090742867288,LG
978,Tue Sep 02 17:08:06 KST 2014,29155538,132.4413533131703,MVNO
979,Tue Sep 02 17:08:06 KST 2014,29155545,1229.9077829175405,SKT
980,Tue Sep 02 17:08:06 KST 2014,29155605,1714.3769624656218,MVNO
981,Tue Sep 02 17:08:06 KST 2014,29155630,315.9539388529768,MVNO
982,Tue Sep 02 17:08:06 KST 2014,29155640,405.58078973214685,MVNO
983,Tue Sep 02 17:08:06 KST 2014,29155670,554.0099834742657,MVNO
984,Tue Sep 02 17:08:06 KST 2014,29155680,1999.1796789197765,LG
985,Tue Sep 02 17:08:06 KST 2014,29155690,1877.7858686022062,MVNO
986,Tue Sep 02 17:08:06 KST 2014,29155700,870.730273404256,MVNO
987,Tue Sep 02 17:08:06 KST 2014,29155710,546.8817550452605,KT
988,Tue Sep 02 17:08:06 KST 2014,29155720,368.28384285301195,MVNO
989,Tue Sep 02 17:08:06 KST 2014,29155730,1569.1334855709792,SKT
990,Tue Sep 02 17:08:06 KST 2014,29170510,772.5384482883343,LG
991,Tue Sep 02 17:08:06 KST 2014,29170520,1368.9927804499207,LG
992,Tue Sep 02 17:08:06 KST 2014,29170530,769.1820096088269,SKT
993,Tue Sep 02 17:08:06 KST 2014,29170555,292.48635145740803,LG
994,Tue Sep 02 17:08:06 KST 2014,29170570,1520.6296309503055,MVNO
995,Tue Sep 02 17:08:06 KST 2014,29170580,1109.288791434587,KT
996,Tue Sep 02 17:08:06 KST 2014,29170590,79.9038699154753,SKT
997,Tue Sep 02 17:08:06 KST 2014,29170601,336.21595106334854,KT
998,Tue Sep 02 17:08:06 KST 2014,29170602,95.1486167240435,SKT
999,Tue Sep 02 17:08:06 KST 2014,29170603,1260.8821498901964,SKT
1000,Tue Sep 02 17:08:06 KST 2014,29170615,674.154244425557,KT
1001,Tue Sep 02 17:08:06 KST 2014,29170620,636.9905145447783,SKT
1002,Tue Sep 02 17:08:06 KST 2014,29170635,259.59832869802597,LG
1003,Tue Sep 02 17:08:06 KST 2014,29170650,35.07384694373249,LG
1004,Tue Sep 02 17:08:06 KST 2014,29170656,1192.6672564748433,SKT
1005,Tue Sep 02 17:08:06 KST 2014,29170657,628.3966175903067,LG
1006,Tue Sep 02 17:08:06 KST 2014,29170661,1282.3078016130507,LG
1007,Tue Sep 02 17:08:06 KST 2014,29170662,390.65683032809204,LG
1008,Tue Sep 02 17:08:06 KST 2014,29170663,350.02935284158013,MVNO
1009,Tue Sep 02 17:08:06 KST 2014,29170666,945.8514005508468,LG
1010,Tue Sep 02 17:08:06 KST 2014,29170669,565.8940027685534,LG
1011,Tue Sep 02 17:08:06 KST 2014,29170673,562.9865821865305,KT
1012,Tue Sep 02 17:08:06 KST 2014,29170676,644.5362881536305,SKT
1013,Tue Sep 02 17:08:06 KST 2014,29170677,1537.3548168727148,MVNO
1014,Tue Sep 02 17:08:06 KST 2014,29170685,1983.9943307739338,MVNO
1015,Tue Sep 02 17:08:06 KST 2014,29170695,1605.7488872852136,SKT
1016,Tue Sep 02 17:08:06 KST 2014,29200515,568.5119465200411,MVNO
1017,Tue Sep 02 17:08:06 KST 2014,29200525,1166.1198236767118,MVNO
1018,Tue Sep 02 17:08:06 KST 2014,29200540,1335.3632195109612,MVNO
1019,Tue Sep 02 17:08:06 KST 2014,29200550,18.41039851426611,SKT
1020,Tue Sep 02 17:08:06 KST 2014,29200565,611.9576095801891,LG
1021,Tue Sep 02 17:08:06 KST 2014,29200580,1317.807486077289,KT
1022,Tue Sep 02 17:08:06 KST 2014,29200610,803.8165927809815,SKT
1023,Tue Sep 02 17:08:06 KST 2014,29200620,1852.2937014285158,MVNO
1024,Tue Sep 02 17:08:06 KST 2014,29200624,1584.4309500394124,MVNO
1025,Tue Sep 02 17:08:06 KST 2014,29200626,465.3915057537164,MVNO
1026,Tue Sep 02 17:08:06 KST 2014,29200630,1919.0069472226937,KT
1027,Tue Sep 02 17:08:06 KST 2014,29200635,349.414625747991,KT
1028,Tue Sep 02 17:08:06 KST 2014,29200640,649.883796176527,MVNO
1029,Tue Sep 02 17:08:06 KST 2014,29200650,1226.3376721661257,LG
1030,Tue Sep 02 17:08:06 KST 2014,29200660,580.213865523471,LG
1031,Tue Sep 02 17:08:06 KST 2014,29200670,841.7046642893222,KT
1032,Tue Sep 02 17:08:06 KST 2014,29200680,1883.0839278420963,SKT
1033,Tue Sep 02 17:08:06 KST 2014,29200690,481.93666439945696,LG
1034,Tue Sep 02 17:08:06 KST 2014,30110515,1704.9948465239925,LG
1035,Tue Sep 02 17:08:06 KST 2014,30110535,442.5328515744222,SKT
1036,Tue Sep 02 17:08:06 KST 2014,30110530,1815.4921547945366,SKT
1037,Tue Sep 02 17:08:06 KST 2014,30110551,1627.113362709144,SKT
1038,Tue Sep 02 17:08:06 KST 2014,30110552,1079.0206275721125,KT
1039,Tue Sep 02 17:08:06 KST 2014,30110560,1449.0401756250378,SKT
1040,Tue Sep 02 17:08:06 KST 2014,30110585,291.5139149885308,LG
1041,Tue Sep 02 17:08:06 KST 2014,30110590,1943.3814420486528,KT
1042,Tue Sep 02 17:08:06 KST 2014,30110620,1100.4928408553094,MVNO
1043,Tue Sep 02 17:08:06 KST 2014,30110630,1628.3794423432125,KT
1044,Tue Sep 02 17:08:06 KST 2014,30110640,296.3398446472371,LG
1045,Tue Sep 02 17:08:06 KST 2014,30110665,1328.0139583079606,SKT
1046,Tue Sep 02 17:08:06 KST 2014,30110670,450.699098641675,KT
1047,Tue Sep 02 17:08:06 KST 2014,30110695,1191.9290126616518,KT
1048,Tue Sep 02 17:08:06 KST 2014,30110725,1184.4244941951736,MVNO
1049,Tue Sep 02 17:08:06 KST 2014,30110740,1938.0664923152472,LG
1050,Tue Sep 02 17:08:06 KST 2014,30140535,835.2520800639192,LG
1051,Tue Sep 02 17:08:06 KST 2014,30140550,89.57123759138027,KT
1052,Tue Sep 02 17:08:06 KST 2014,30140560,507.833849188279,KT
1053,Tue Sep 02 17:08:06 KST 2014,30140575,361.5161148764368,LG
1054,Tue Sep 02 17:08:06 KST 2014,30140605,261.3347901428751,MVNO
1055,Tue Sep 02 17:08:06 KST 2014,30140620,869.2221352628616,MVNO
1056,Tue Sep 02 17:08:06 KST 2014,30140630,1359.158633931803,SKT
1057,Tue Sep 02 17:08:06 KST 2014,30140640,1636.301305121795,LG
1058,Tue Sep 02 17:08:06 KST 2014,30140655,472.1546628935581,MVNO
1059,Tue Sep 02 17:08:06 KST 2014,30140670,359.7233413141651,LG
1060,Tue Sep 02 17:08:06 KST 2014,30140680,1348.6969820115005,LG
1061,Tue Sep 02 17:08:06 KST 2014,30140690,245.05334200246264,MVNO
1062,Tue Sep 02 17:08:06 KST 2014,30140700,644.378237890893,MVNO
1063,Tue Sep 02 17:08:06 KST 2014,30140710,616.0391163599936,LG
1064,Tue Sep 02 17:08:06 KST 2014,30140720,520.6537273195586,MVNO
1065,Tue Sep 02 17:08:06 KST 2014,30140730,1302.1191913761818,MVNO
1066,Tue Sep 02 17:08:06 KST 2014,30140740,1719.7709776623944,KT
1067,Tue Sep 02 17:08:06 KST 2014,30170510,1203.6391124005706,MVNO
1068,Tue Sep 02 17:08:06 KST 2014,30170520,1843.1313016546515,KT
1069,Tue Sep 02 17:08:06 KST 2014,30170530,44.87521267885736,LG
1070,Tue Sep 02 17:08:06 KST 2014,30170535,761.9417145955464,KT
1071,Tue Sep 02 17:08:06 KST 2014,30170540,8.64268966394129,MVNO
1072,Tue Sep 02 17:08:06 KST 2014,30170550,1541.3506783145792,SKT
1073,Tue Sep 02 17:08:06 KST 2014,30170555,1778.576344981301,SKT
1074,Tue Sep 02 17:08:06 KST 2014,30170560,1775.8194327525468,LG
1075,Tue Sep 02 17:08:06 KST 2014,30170570,796.4731761324165,SKT
1076,Tue Sep 02 17:08:06 KST 2014,30170575,1222.618753277743,SKT
1077,Tue Sep 02 17:08:06 KST 2014,30170581,563.8704714039196,MVNO
1078,Tue Sep 02 17:08:06 KST 2014,30170582,1013.6533912984906,SKT
1079,Tue Sep 02 17:08:06 KST 2014,30170586,1971.4752941661516,LG
1080,Tue Sep 02 17:08:06 KST 2014,30170587,1314.7930841981279,MVNO
1081,Tue Sep 02 17:08:06 KST 2014,30170588,315.0227699039513,LG
1082,Tue Sep 02 17:08:06 KST 2014,30170590,406.9404702650036,MVNO
1083,Tue Sep 02 17:08:06 KST 2014,30170596,110.65846803219888,KT
1084,Tue Sep 02 17:08:06 KST 2014,30170597,1517.1276747929103,KT
1085,Tue Sep 02 17:08:06 KST 2014,30170600,1447.6627993619543,SKT
1086,Tue Sep 02 17:08:06 KST 2014,30170610,1456.9765796784552,SKT
1087,Tue Sep 02 17:08:06 KST 2014,30170630,104.39801393147738,LG
1088,Tue Sep 02 17:08:06 KST 2014,30170640,894.7638957944451,SKT
1089,Tue Sep 02 17:08:06 KST 2014,30170650,1746.9962123365074,MVNO
1090,Tue Sep 02 17:08:06 KST 2014,30200520,1158.5484466962407,LG
1091,Tue Sep 02 17:08:06 KST 2014,30200530,1065.5215535502566,MVNO
1092,Tue Sep 02 17:08:06 KST 2014,30200540,1537.6078489008246,KT
1093,Tue Sep 02 17:08:06 KST 2014,30200546,9.197757430898072,LG
1094,Tue Sep 02 17:08:06 KST 2014,30200547,1656.217710626933,MVNO
1095,Tue Sep 02 17:08:06 KST 2014,30200550,759.1758599622065,LG
1096,Tue Sep 02 17:08:06 KST 2014,30200570,489.31860460126506,SKT
1097,Tue Sep 02 17:08:06 KST 2014,30200580,1125.4496790468372,MVNO
1098,Tue Sep 02 17:08:06 KST 2014,30230510,1687.9140983832967,MVNO
1099,Tue Sep 02 17:08:06 KST 2014,30230520,992.1289294748001,LG
1100,Tue Sep 02 17:08:06 KST 2014,30230525,473.6022250212746,KT
1101,Tue Sep 02 17:08:06 KST 2014,30230533,643.9321234024886,SKT
1102,Tue Sep 02 17:08:06 KST 2014,30230543,1445.6545772085708,KT
1103,Tue Sep 02 17:08:06 KST 2014,30230546,1440.1477066028451,SKT
1104,Tue Sep 02 17:08:06 KST 2014,30230550,1902.171190122093,LG
1105,Tue Sep 02 17:08:06 KST 2014,30230560,1835.130047900205,MVNO
1106,Tue Sep 02 17:08:06 KST 2014,30230570,1496.9094109550251,KT
1107,Tue Sep 02 17:08:06 KST 2014,30230580,393.0185484992534,MVNO
1108,Tue Sep 02 17:08:06 KST 2014,30230600,48.10691033579742,SKT
1109,Tue Sep 02 17:08:06 KST 2014,30230610,1901.4949481442347,MVNO
1110,Tue Sep 02 17:08:06 KST 2014,31110510,297.1838910237122,KT
1111,Tue Sep 02 17:08:06 KST 2014,31110520,1202.157294031852,SKT
1112,Tue Sep 02 17:08:06 KST 2014,31110530,253.22453888170165,MVNO
1113,Tue Sep 02 17:08:06 KST 2014,31110540,1583.8188989733505,MVNO
1114,Tue Sep 02 17:08:06 KST 2014,31110550,769.9604758767355,MVNO
1115,Tue Sep 02 17:08:06 KST 2014,31110560,447.55962465319806,MVNO
1116,Tue Sep 02 17:08:06 KST 2014,31110570,359.26588806530765,SKT
1117,Tue Sep 02 17:08:06 KST 2014,31110580,1017.121009065718,SKT
1118,Tue Sep 02 17:08:06 KST 2014,31110590,308.77477058660577,KT
1119,Tue Sep 02 17:08:06 KST 2014,31110600,1110.655416019968,KT
1120,Tue Sep 02 17:08:06 KST 2014,31110610,89.75640692684895,SKT
1121,Tue Sep 02 17:08:06 KST 2014,31110620,132.58672131487322,LG
1122,Tue Sep 02 17:08:06 KST 2014,31110630,1869.7370143398016,KT
1123,Tue Sep 02 17:08:06 KST 2014,31110640,1298.7065736487407,MVNO
1124,Tue Sep 02 17:08:06 KST 2014,31140510,350.662557239142,SKT
1125,Tue Sep 02 17:08:06 KST 2014,31140520,1213.6044325209182,MVNO
1126,Tue Sep 02 17:08:06 KST 2014,31140530,1040.2132607819817,LG
1127,Tue Sep 02 17:08:06 KST 2014,31140540,34.152389350169344,MVNO
1128,Tue Sep 02 17:08:06 KST 2014,31140550,1156.943967873892,KT
1129,Tue Sep 02 17:08:06 KST 2014,31140560,601.4691135907808,SKT
1130,Tue Sep 02 17:08:06 KST 2014,31140570,1466.5871661178826,KT
1131,Tue Sep 02 17:08:06 KST 2014,31140585,756.7640405461811,KT
1132,Tue Sep 02 17:08:06 KST 2014,31140595,355.19590248202695,LG
1133,Tue Sep 02 17:08:06 KST 2014,31140600,805.5016351929429,KT
1134,Tue Sep 02 17:08:06 KST 2014,31140625,603.1546232448834,MVNO
1135,Tue Sep 02 17:08:06 KST 2014,31140635,1010.3551533397323,LG
1136,Tue Sep 02 17:08:06 KST 2014,31140640,1535.8004229722098,MVNO
1137,Tue Sep 02 17:08:06 KST 2014,31140670,381.844219195595,LG
1138,Tue Sep 02 17:08:06 KST 2014,31170510,289.92503462061995,LG
1139,Tue Sep 02 17:08:06 KST 2014,31170520,506.43523628921815,KT
1140,Tue Sep 02 17:08:06 KST 2014,31170530,430.43711872944425,LG
1141,Tue Sep 02 17:08:06 KST 2014,31170540,1648.0710887569537,KT
1142,Tue Sep 02 17:08:06 KST 2014,31170550,1731.6109207352388,LG
1143,Tue Sep 02 17:08:06 KST 2014,31170560,1595.7975528070133,MVNO
1144,Tue Sep 02 17:08:06 KST 2014,31170570,787.6632500163098,LG
1145,Tue Sep 02 17:08:06 KST 2014,31170580,1482.7472316873686,SKT
1146,Tue Sep 02 17:08:06 KST 2014,31170590,890.6879553067766,MVNO
1147,Tue Sep 02 17:08:06 KST 2014,31170600,1211.7187230739887,KT
1148,Tue Sep 02 17:08:06 KST 2014,31200510,1053.6949684170338,MVNO
1149,Tue Sep 02 17:08:06 KST 2014,31200520,327.9524482589172,KT
1150,Tue Sep 02 17:08:06 KST 2014,31200530,709.1599349784676,KT
1151,Tue Sep 02 17:08:06 KST 2014,31200540,797.2773303066997,SKT
1152,Tue Sep 02 17:08:06 KST 2014,31200560,1540.8058852185513,SKT
1153,Tue Sep 02 17:08:06 KST 2014,31200570,62.9394601339403,KT
1154,Tue Sep 02 17:08:06 KST 2014,31200580,333.0308197174849,SKT
1155,Tue Sep 02 17:08:06 KST 2014,31200590,342.40934035660183,MVNO
1156,Tue Sep 02 17:08:06 KST 2014,31710250,504.2329592296835,MVNO
1157,Tue Sep 02 17:08:06 KST 2014,31710253,710.5807254457033,LG
1158,Tue Sep 02 17:08:06 KST 2014,31710256,1169.3124786397848,MVNO
1159,Tue Sep 02 17:08:06 KST 2014,31710259,1346.102443769613,MVNO
1160,Tue Sep 02 17:08:06 KST 2014,31710310,338.9268272010904,KT
1161,Tue Sep 02 17:08:06 KST 2014,31710330,832.332839062723,LG
1162,Tue Sep 02 17:08:06 KST 2014,31710340,1844.3433424704338,KT
1163,Tue Sep 02 17:08:06 KST 2014,31710360,1530.2061138214706,KT
1164,Tue Sep 02 17:08:06 KST 2014,31710370,917.6448638100463,MVNO
1165,Tue Sep 02 17:08:06 KST 2014,31710380,1323.5846321693577,MVNO
1166,Tue Sep 02 17:08:06 KST 2014,31710390,531.497812947246,MVNO
1167,Tue Sep 02 17:08:06 KST 2014,31710400,1321.9459165698265,MVNO
1168,Tue Sep 02 17:08:06 KST 2014,41111560,352.56869981255727,MVNO
1169,Tue Sep 02 17:08:06 KST 2014,41111566,1704.6987941614168,MVNO
1170,Tue Sep 02 17:08:06 KST 2014,41111571,1265.4711359591583,SKT
1171,Tue Sep 02 17:08:06 KST 2014,41111572,523.7952506693716,KT
1172,Tue Sep 02 17:08:06 KST 2014,41111573,819.6830448139796,SKT
1173,Tue Sep 02 17:08:06 KST 2014,41111580,780.5837599575324,SKT
1174,Tue Sep 02 17:08:06 KST 2014,41111591,299.4197279679599,KT
1175,Tue Sep 02 17:08:06 KST 2014,41111597,888.1879242346195,LG
1176,Tue Sep 02 17:08:06 KST 2014,41111598,146.75744723959738,MVNO
1177,Tue Sep 02 17:08:06 KST 2014,41111600,1887.5319051011952,MVNO
1178,Tue Sep 02 17:08:06 KST 2014,41113520,475.66250523173994,MVNO
1179,Tue Sep 02 17:08:06 KST 2014,41113530,1157.6942767071198,SKT
1180,Tue Sep 02 17:08:06 KST 2014,41113540,1006.5784972759413,LG
1181,Tue Sep 02 17:08:06 KST 2014,41113550,1342.0372015910914,KT
1182,Tue Sep 02 17:08:06 KST 2014,41113560,1488.2597322037766,KT
1183,Tue Sep 02 17:08:06 KST 2014,41113650,1193.6318200395667,MVNO
1184,Tue Sep 02 17:08:06 KST 2014,41113660,465.52458092908944,MVNO
1185,Tue Sep 02 17:08:06 KST 2014,41113670,945.4672838728598,KT
1186,Tue Sep 02 17:08:06 KST 2014,41113680,565.783343529916,LG
1187,Tue Sep 02 17:08:06 KST 2014,41113690,1417.6841778679889,LG
1188,Tue Sep 02 17:08:06 KST 2014,41113700,310.6800774206123,MVNO
1189,Tue Sep 02 17:08:06 KST 2014,41115650,830.4870326827142,LG
1190,Tue Sep 02 17:08:06 KST 2014,41115660,1826.828816181147,MVNO
1191,Tue Sep 02 17:08:06 KST 2014,41115670,877.2977282979365,LG
1192,Tue Sep 02 17:08:06 KST 2014,41115680,1027.0528295890667,MVNO
1193,Tue Sep 02 17:08:06 KST 2014,41115690,743.8465027728313,MVNO
1194,Tue Sep 02 17:08:06 KST 2014,41115700,1328.6408535367082,LG
1195,Tue Sep 02 17:08:06 KST 2014,41115710,1540.5251102627417,MVNO
1196,Tue Sep 02 17:08:06 KST 2014,41115720,1346.9354171668726,MVNO
1197,Tue Sep 02 17:08:06 KST 2014,41115730,1404.75358756802,SKT
1198,Tue Sep 02 17:08:06 KST 2014,41115740,1146.6333890675883,KT
1199,Tue Sep 02 17:08:06 KST 2014,41117510,589.2079234624388,SKT
1200,Tue Sep 02 17:08:06 KST 2014,41117520,1927.6963997657008,MVNO
1201,Tue Sep 02 17:08:06 KST 2014,41117530,1282.663655713699,SKT
1202,Tue Sep 02 17:08:06 KST 2014,41117540,1718.3758604758348,KT
1203,Tue Sep 02 17:08:06 KST 2014,41117550,236.19632268493564,MVNO
1204,Tue Sep 02 17:08:06 KST 2014,41117570,244.6421919732678,LG
1205,Tue Sep 02 17:08:06 KST 2014,41117580,1538.0374343315038,MVNO
1206,Tue Sep 02 17:08:06 KST 2014,41117590,1624.0183017216516,LG
1207,Tue Sep 02 17:08:06 KST 2014,41131510,488.108404741869,SKT
1208,Tue Sep 02 17:08:06 KST 2014,41131520,1950.1414707854362,LG
1209,Tue Sep 02 17:08:06 KST 2014,41131530,482.33063612730996,KT
1210,Tue Sep 02 17:08:06 KST 2014,41131540,59.043262773922436,SKT
1211,Tue Sep 02 17:08:06 KST 2014,41131550,1040.439941243923,SKT
1212,Tue Sep 02 17:08:06 KST 2014,41131560,821.793752097059,KT
1213,Tue Sep 02 17:08:06 KST 2014,41131561,999.8833865098082,LG
1214,Tue Sep 02 17:08:06 KST 2014,41131570,494.93645814915453,LG
1215,Tue Sep 02 17:08:06 KST 2014,41131580,150.817054902329,LG
1216,Tue Sep 02 17:08:06 KST 2014,41131590,1178.3773433844049,LG
1217,Tue Sep 02 17:08:06 KST 2014,41131600,339.98065544879285,MVNO
1218,Tue Sep 02 17:08:06 KST 2014,41131610,706.8208596915679,MVNO
1219,Tue Sep 02 17:08:06 KST 2014,41131620,1800.6195612316835,KT
1220,Tue Sep 02 17:08:06 KST 2014,41131630,1422.0363917953398,MVNO
1221,Tue Sep 02 17:08:06 KST 2014,41131640,1175.5215462313872,SKT
1222,Tue Sep 02 17:08:06 KST 2014,41131650,1135.540864033648,KT
1223,Tue Sep 02 17:08:06 KST 2014,41133510,1667.939379098194,LG
1224,Tue Sep 02 17:08:06 KST 2014,41133520,1253.2223148640642,MVNO
1225,Tue Sep 02 17:08:06 KST 2014,41133530,157.4958317068964,SKT
1226,Tue Sep 02 17:08:06 KST 2014,41133540,1353.1560999516162,KT
1227,Tue Sep 02 17:08:06 KST 2014,41133550,472.47756874205595,LG
1228,Tue Sep 02 17:08:06 KST 2014,41133560,1541.5032658041328,SKT
1229,Tue Sep 02 17:08:06 KST 2014,41133570,741.4750410502126,MVNO
1230,Tue Sep 02 17:08:06 KST 2014,41133580,1477.7337895035716,MVNO
1231,Tue Sep 02 17:08:06 KST 2014,41133590,563.1853445957674,SKT
1232,Tue Sep 02 17:08:06 KST 2014,41133660,775.1944347503448,MVNO
1233,Tue Sep 02 17:08:06 KST 2014,41133670,895.4344210687661,SKT
1234,Tue Sep 02 17:08:06 KST 2014,41135510,1992.5870303086206,KT
1235,Tue Sep 02 17:08:06 KST 2014,41135520,287.6341417132562,LG
