_id,_time,value,x,y
1630,Tue Sep 02 16:46:48 KST 2014,2815,129.00783443265686,35.23117532287823
1629,Tue Sep 02 16:46:48 KST 2014,169,126.896,37.086
1627,Tue Sep 02 16:46:48 KST 2014,1571,127.81071994349631,37.106545479704806
1626,Tue Sep 02 16:46:48 KST 2014,1363,127.33297073339472,37.19589124769376
1625,Tue Sep 02 16:46:48 KST 2014,187,128.939,35.205
1624,Tue Sep 02 16:46:48 KST 2014,2616,126.91847317227848,37.17737015682663
1623,Tue Sep 02 16:46:48 KST 2014,2405,126.77978163630068,37.70365996886548
1622,Tue Sep 02 16:46:48 KST 2014,1746,127.14872482126378,35.99104705950179
1621,Tue Sep 02 16:46:48 KST 2014,2211,128.6989182209986,35.93521205171817
1620,Tue Sep 02 16:46:48 KST 2014,2757,127.561,34.945
1619,Tue Sep 02 16:46:48 KST 2014,2581,126.91847403136532,37.35641377277448
1616,Tue Sep 02 16:46:48 KST 2014,2628,128.247,35.34
1615,Tue Sep 02 16:46:48 KST 2014,1450,128.8450616928044,35.24702840751845
1614,Tue Sep 02 16:46:48 KST 2014,2395,128.44537560972094,35.923387374596395
1613,Tue Sep 02 16:46:48 KST 2014,1471,126.863,36.86
1612,Tue Sep 02 16:46:48 KST 2014,2942,126.95247317227847,37.432370156826636
1611,Tue Sep 02 16:46:48 KST 2014,1563,128.277,37.214
1610,Tue Sep 02 16:46:48 KST 2014,577,127.64181492158671,37.88654060193728
1609,Tue Sep 02 16:46:48 KST 2014,2540,126.86,34.405
1608,Tue Sep 02 16:46:48 KST 2014,2729,126.89278163630068,37.59165996886548
1607,Tue Sep 02 16:46:48 KST 2014,1821,127.442,37.285
1606,Tue Sep 02 16:46:48 KST 2014,142,127.622,36.823
1605,Tue Sep 02 16:46:48 KST 2014,1334,128.106,36.298
1602,Tue Sep 02 16:46:48 KST 2014,1681,127.361,36.45
1600,Tue Sep 02 16:46:48 KST 2014,1957,127.23952596863467,37.51839368657754
1599,Tue Sep 02 16:46:48 KST 2014,2385,128.0128482068727,36.35229870848708
1597,Tue Sep 02 16:46:48 KST 2014,1387,126.752,36.159
1596,Tue Sep 02 16:46:48 KST 2014,1129,129.378,35.428
1595,Tue Sep 02 16:46:48 KST 2014,627,127.162,37.129
1594,Tue Sep 02 16:46:48 KST 2014,1026,127.976966714714,35.62115179312733
1590,Tue Sep 02 16:46:48 KST 2014,959,126.86681004381913,36.47588636992622
1589,Tue Sep 02 16:46:48 KST 2014,5,126.86587173662357,37.34806255189127
1588,Tue Sep 02 16:46:48 KST 2014,1986,127.548,36.293
1586,Tue Sep 02 16:46:48 KST 2014,1451,128.498,36.847
1585,Tue Sep 02 16:46:48 KST 2014,14,126.86478163630069,37.73965996886548
1584,Tue Sep 02 16:46:48 KST 2014,1364,128.96336527905908,35.23661606895757
1582,Tue Sep 02 16:46:48 KST 2014,2913,127.67,37.065
1581,Tue Sep 02 16:46:48 KST 2014,706,127.38487173662357,37.65506255189127
1576,Tue Sep 02 16:46:48 KST 2014,2519,127.462,37.116
1573,Tue Sep 02 16:46:48 KST 2014,1548,126.89978163630069,37.30865996886548
1572,Tue Sep 02 16:46:48 KST 2014,2010,126.55586685885609,33.42524103436345
1571,Tue Sep 02 16:46:48 KST 2014,834,126.968,34.705
1570,Tue Sep 02 16:46:48 KST 2014,1004,128.024,37.186
1569,Tue Sep 02 16:46:48 KST 2014,950,126.48225078989853,33.41583357357011
1567,Tue Sep 02 16:46:48 KST 2014,1514,126.939,35.568
1565,Tue Sep 02 16:46:48 KST 2014,2198,127.66606169280445,35.87929383071954
1564,Tue Sep 02 16:46:48 KST 2014,1436,127.654,36.76
1563,Tue Sep 02 16:46:48 KST 2014,750,126.9100083213215,37.57650387309734
1562,Tue Sep 02 16:46:48 KST 2014,481,127.095,37.039
1561,Tue Sep 02 16:46:48 KST 2014,2976,126.9873609764183,37.553187371713754
1560,Tue Sep 02 16:46:48 KST 2014,2911,129.256,35.902
1559,Tue Sep 02 16:46:48 KST 2014,803,127.78157790590402,35.59362582449266
1558,Tue Sep 02 16:46:48 KST 2014,1678,127.054,34.814
1557,Tue Sep 02 16:46:48 KST 2014,1383,127.734,36.49
1556,Tue Sep 02 16:46:48 KST 2014,1758,126.816,36.694
1555,Tue Sep 02 16:46:48 KST 2014,769,128.888,35.608
1554,Tue Sep 02 16:46:48 KST 2014,873,126.965033285286,37.704437586485454
1553,Tue Sep 02 16:46:48 KST 2014,2964,126.99319397486161,37.76824677121772
1551,Tue Sep 02 16:46:48 KST 2014,1843,128.46381635580028,35.890223816593625
1550,Tue Sep 02 16:46:48 KST 2014,875,126.77,37.321
1547,Tue Sep 02 16:46:48 KST 2014,1201,126.91920860816421,36.33079626960333
1546,Tue Sep 02 16:46:48 KST 2014,1011,126.76719885262915,35.10061119119003
1545,Tue Sep 02 16:46:48 KST 2014,2377,128.536,37.213
1544,Tue Sep 02 16:46:48 KST 2014,651,127.10236241063188,37.5972614045204
1543,Tue Sep 02 16:46:48 KST 2014,426,128.94903328528596,35.385
1542,Tue Sep 02 16:46:48 KST 2014,2023,126.763,35.981
1541,Tue Sep 02 16:46:48 KST 2014,1361,126.83542123500915,37.50024275253704
1540,Tue Sep 02 16:46:48 KST 2014,296,129.122,36.532
1539,Tue Sep 02 16:46:48 KST 2014,2886,127.09187173662357,37.42006255189127
1538,Tue Sep 02 16:46:48 KST 2014,2728,127.05764935424355,37.39530846402215
1537,Tue Sep 02 16:46:48 KST 2014,2842,129.385,35.498
1536,Tue Sep 02 16:46:48 KST 2014,1135,126.90647317227848,37.47637015682663
1535,Tue Sep 02 16:46:48 KST 2014,1600,127.04403328528599,37.661437586485455
1533,Tue Sep 02 16:46:48 KST 2014,111,128.7462106175046,35.71250243888377
1532,Tue Sep 02 16:46:48 KST 2014,157,127.50487173662358,37.29506255189127
1531,Tue Sep 02 16:46:48 KST 2014,1986,127.50287173662358,37.47806255189127
1530,Tue Sep 02 16:46:48 KST 2014,1861,126.84542123500914,37.39124275253704
1529,Tue Sep 02 16:46:48 KST 2014,12,129.027,35.148
1528,Tue Sep 02 16:46:48 KST 2014,515,128.141,36.017
1525,Tue Sep 02 16:46:48 KST 2014,1277,129.2418060251384,35.276056815036895
1523,Tue Sep 02 16:46:48 KST 2014,2848,127.93,36.555
1522,Tue Sep 02 16:46:48 KST 2014,2391,127.973,36.849
1521,Tue Sep 02 16:46:48 KST 2014,2501,126.97647317227847,37.201370156826634
1520,Tue Sep 02 16:46:48 KST 2014,387,126.979,35.105
1519,Tue Sep 02 16:46:48 KST 2014,753,127.4448863699262,36.26449756111624
1518,Tue Sep 02 16:46:48 KST 2014,2526,126.922,35.048
1517,Tue Sep 02 16:46:48 KST 2014,1338,126.98292654232012,37.61953859259696
1515,Tue Sep 02 16:46:48 KST 2014,175,127.423,36.45
1514,Tue Sep 02 16:46:48 KST 2014,781,127.07379139183578,36.45974921010154
1512,Tue Sep 02 16:46:48 KST 2014,2385,126.80567144978087,37.443890672566916
1511,Tue Sep 02 16:46:48 KST 2014,1016,128.776,35.197
1510,Tue Sep 02 16:46:48 KST 2014,1911,128.14373457679886,36.11975810654978
1509,Tue Sep 02 16:46:48 KST 2014,848,126.84887173662358,37.51506255189127
1508,Tue Sep 02 16:46:48 KST 2014,2943,126.93158766143911,37.626235006342306
1507,Tue Sep 02 16:46:48 KST 2014,863,126.867,35.175
1506,Tue Sep 02 16:46:48 KST 2014,1434,127.049,35.557
1505,Tue Sep 02 16:46:48 KST 2014,688,129.172,35.321
1504,Tue Sep 02 16:46:48 KST 2014,1037,127.108,34.998
1503,Tue Sep 02 16:46:48 KST 2014,2327,129.081,35.211
1501,Tue Sep 02 16:46:48 KST 2014,394,127.217,35.639
1500,Tue Sep 02 16:46:48 KST 2014,1706,129.1896826395295,35.45011850784135
1497,Tue Sep 02 16:46:48 KST 2014,17,127.04,37.006
1495,Tue Sep 02 16:46:48 KST 2014,2407,127.271,35.296
1491,Tue Sep 02 16:46:48 KST 2014,1586,126.93351076020527,37.5007810611739
1490,Tue Sep 02 16:46:48 KST 2014,2120,129.007,35.299
1489,Tue Sep 02 16:46:48 KST 2014,63,127.37509010032288,36.31596671471402
1488,Tue Sep 02 16:46:48 KST 2014,632,126.91292654232012,37.483538592596965
1487,Tue Sep 02 16:46:48 KST 2014,2495,126.935,34.885
1486,Tue Sep 02 16:46:48 KST 2014,462,127.33447317227848,37.40937015682663
1485,Tue Sep 02 16:46:48 KST 2014,1592,127.06104705950183,37.72381578067344
1484,Tue Sep 02 16:46:48 KST 2014,2739,129.264,36.996
1482,Tue Sep 02 16:46:48 KST 2014,1078,127.43371018796107,36.38434174930822
1481,Tue Sep 02 16:46:48 KST 2014,1210,127.99058278367158,36.574099855857945
1478,Tue Sep 02 16:46:48 KST 2014,776,126.751,35.499
1477,Tue Sep 02 16:46:48 KST 2014,1374,129.303,35.781
1476,Tue Sep 02 16:46:48 KST 2014,265,127.132,35.647
1475,Tue Sep 02 16:46:48 KST 2014,298,126.68986685885609,33.51124103436346
1474,Tue Sep 02 16:46:48 KST 2014,2790,126.63586685885609,33.36824103436346
1472,Tue Sep 02 16:46:48 KST 2014,2021,126.758,36.638
1471,Tue Sep 02 16:46:48 KST 2014,1642,129.106,37.051
1470,Tue Sep 02 16:46:48 KST 2014,85,129.253,36.806
1469,Tue Sep 02 16:46:48 KST 2014,1105,126.775,35.694
1467,Tue Sep 02 16:46:48 KST 2014,706,129.296,35.345
1465,Tue Sep 02 16:46:48 KST 2014,275,126.76142123500914,37.526242752537044
1463,Tue Sep 02 16:46:48 KST 2014,777,127.38147317227848,37.15037015682663
1462,Tue Sep 02 16:46:48 KST 2014,1934,127.12906169280444,36.267729699031335
1461,Tue Sep 02 16:46:48 KST 2014,360,127.00247317227848,37.17437015682663
1459,Tue Sep 02 16:46:48 KST 2014,1116,126.824,34.795
1458,Tue Sep 02 16:46:48 KST 2014,657,127.2383624106319,37.39126140452041
1457,Tue Sep 02 16:46:48 KST 2014,2748,128.213,35.879
1456,Tue Sep 02 16:46:48 KST 2014,2781,127.30947317227847,37.02537015682663
1455,Tue Sep 02 16:46:48 KST 2014,815,127.187,37.052
1453,Tue Sep 02 16:46:48 KST 2014,2913,128.3326375893681,35.97629727427351
1452,Tue Sep 02 16:46:48 KST 2014,1745,126.4818668588561,33.30124103436346
1451,Tue Sep 02 16:46:48 KST 2014,2815,128.206,36.295
1450,Tue Sep 02 16:46:48 KST 2014,625,128.416,36.892
1449,Tue Sep 02 16:46:48 KST 2014,97,127.16236241063189,37.437261404520406
1448,Tue Sep 02 16:46:48 KST 2014,1780,128.624,35.054
1447,Tue Sep 02 16:46:48 KST 2014,1435,128.157,36.467
1445,Tue Sep 02 16:46:48 KST 2014,2334,127.88923213791514,36.49218507841329
1444,Tue Sep 02 16:46:48 KST 2014,1051,127.29147317227847,37.14137015682663
1443,Tue Sep 02 16:46:48 KST 2014,2153,126.963,35.77
1442,Tue Sep 02 16:46:48 KST 2014,1630,127.50158278367158,36.39587661439114
1441,Tue Sep 02 16:46:48 KST 2014,1491,127.435,37.046
1439,Tue Sep 02 16:46:48 KST 2014,2838,127.1657816363007,37.35765996886548
1437,Tue Sep 02 16:46:48 KST 2014,1083,127.0033624106319,37.3142614045204
1436,Tue Sep 02 16:46:48 KST 2014,2306,126.99981979935424,37.56444562384686
1434,Tue Sep 02 16:46:48 KST 2014,987,127.00508522255535,37.50915667089483
1433,Tue Sep 02 16:46:48 KST 2014,846,126.82536241063188,37.358261404520405
1432,Tue Sep 02 16:46:48 KST 2014,2791,128.7309294107473,36.322232137915115
1431,Tue Sep 02 16:46:48 KST 2014,611,129.4671233856089,35.851397705258236
1430,Tue Sep 02 16:46:48 KST 2014,1165,127.36338393104243,36.24535064575646
1428,Tue Sep 02 16:46:48 KST 2014,348,127.042,37.132
1426,Tue Sep 02 16:46:48 KST 2014,532,128.8693368715406,35.179175322878216
1425,Tue Sep 02 16:46:48 KST 2014,402,128.39,34.98
1424,Tue Sep 02 16:46:48 KST 2014,1790,128.654,36.888
1423,Tue Sep 02 16:46:48 KST 2014,1934,127.24692654232011,37.66853859259696
1422,Tue Sep 02 16:46:48 KST 2014,1917,127.06070129151291,37.47676786208487
1421,Tue Sep 02 16:46:48 KST 2014,1514,126.73435954220469,35.10202754843158
1420,Tue Sep 02 16:46:48 KST 2014,1825,127.15536241063188,37.3782614045204
1419,Tue Sep 02 16:46:48 KST 2014,1168,126.90978163630069,37.38965996886548
1418,Tue Sep 02 16:46:48 KST 2014,483,127.09,35.505
1417,Tue Sep 02 16:46:48 KST 2014,399,129.205,37.203
1415,Tue Sep 02 16:46:48 KST 2014,1655,129.445,35.686
1413,Tue Sep 02 16:46:48 KST 2014,1853,127.00412740428959,37.50012424469571
1412,Tue Sep 02 16:46:48 KST 2014,488,127.44206169280443,36.197582783671585
1411,Tue Sep 02 16:46:48 KST 2014,1250,127.5337816363007,37.40165996886548
1410,Tue Sep 02 16:46:48 KST 2014,1400,128.52268120531596,35.83235552352399
1409,Tue Sep 02 16:46:48 KST 2014,1959,126.85586685885609,33.33324103436345
1408,Tue Sep 02 16:46:48 KST 2014,2873,129.186,35.939
1407,Tue Sep 02 16:46:48 KST 2014,2815,128.952,36.882
1406,Tue Sep 02 16:46:48 KST 2014,2916,127.59478163630068,37.30165996886548
1405,Tue Sep 02 16:46:48 KST 2014,2826,126.736,34.951
1404,Tue Sep 02 16:46:48 KST 2014,1750,127.838,34.852
1403,Tue Sep 02 16:46:48 KST 2014,2867,126.2048668588561,33.34624103436346
1401,Tue Sep 02 16:46:48 KST 2014,198,128.66436728839946,36.03476298431734
1400,Tue Sep 02 16:46:48 KST 2014,1620,126.72461606895757,35.11096671471402
1398,Tue Sep 02 16:46:48 KST 2014,1170,128.432,36.804
1397,Tue Sep 02 16:46:48 KST 2014,117,128.0288717366236,37.3892086081642
1395,Tue Sep 02 16:46:48 KST 2014,2533,128.54464935424357,35.83246915359779
1393,Tue Sep 02 16:46:48 KST 2014,2652,127.3753624106319,37.7282614045204
1392,Tue Sep 02 16:46:48 KST 2014,1029,129.342,35.434
1391,Tue Sep 02 16:46:48 KST 2014,1392,129.0225690094557,35.208203730396676
1390,Tue Sep 02 16:46:48 KST 2014,1444,127.30936241063189,37.624261404520404
1387,Tue Sep 02 16:46:48 KST 2014,2535,127.35,35.31
1385,Tue Sep 02 16:46:48 KST 2014,2192,128.512,37.231
1384,Tue Sep 02 16:46:48 KST 2014,2072,127.263,35.344
1383,Tue Sep 02 16:46:48 KST 2014,1149,127.4613790532749,36.293701291512896
1382,Tue Sep 02 16:46:48 KST 2014,432,126.80342123500914,37.49424275253704
1381,Tue Sep 02 16:46:48 KST 2014,2111,129.369,35.598
1380,Tue Sep 02 16:46:48 KST 2014,2853,127.17547317227849,37.125370156826634
1379,Tue Sep 02 16:46:48 KST 2014,657,128.128,36.235
1378,Tue Sep 02 16:46:48 KST 2014,816,126.77286685885609,33.500241034363455
1377,Tue Sep 02 16:46:48 KST 2014,365,126.96647317227848,37.45037015682664
1376,Tue Sep 02 16:46:48 KST 2014,1700,126.59219397486159,37.75015667089487
1374,Tue Sep 02 16:46:48 KST 2014,1139,128.84,35.7
1373,Tue Sep 02 16:46:48 KST 2014,2506,127.266,35.112
1372,Tue Sep 02 16:46:48 KST 2014,2717,128.57095494983858,35.874188521967255
1371,Tue Sep 02 16:46:48 KST 2014,244,129.122,37.22
1369,Tue Sep 02 16:46:48 KST 2014,1951,127.26844074607934,37.454635580027684
1367,Tue Sep 02 16:46:48 KST 2014,1702,127.08255925392066,37.425251648985245
1366,Tue Sep 02 16:46:48 KST 2014,840,127.15552596863466,37.35439368657754
1365,Tue Sep 02 16:46:48 KST 2014,1374,126.9992654232011,35.84037417550734
1364,Tue Sep 02 16:46:48 KST 2014,865,126.69376298431735,35.4630568150369
1362,Tue Sep 02 16:46:48 KST 2014,518,128.364,36.975
1359,Tue Sep 02 16:46:48 KST 2014,585,126.89786685885609,33.408241034363456
1358,Tue Sep 02 16:46:48 KST 2014,1064,126.817,35.177
1357,Tue Sep 02 16:46:48 KST 2014,2962,128.547,35.745
1356,Tue Sep 02 16:46:48 KST 2014,1201,127.3719707333947,36.88789124769376
1355,Tue Sep 02 16:46:48 KST 2014,2401,128.6393956959179,35.96796671471402
1354,Tue Sep 02 16:46:48 KST 2014,890,127.12887173662357,37.34406255189127
1352,Tue Sep 02 16:46:48 KST 2014,133,127.527,37.05
1351,Tue Sep 02 16:46:48 KST 2014,1721,128.913,36.175
1350,Tue Sep 02 16:46:48 KST 2014,728,127.34059655788744,37.18668751729705
1349,Tue Sep 02 16:46:48 KST 2014,2031,127.3847816363007,37.42065996886548
1347,Tue Sep 02 16:46:48 KST 2014,2000,127.50664935424354,37.53099110355168
1346,Tue Sep 02 16:46:48 KST 2014,337,127.56743099054428,37.519777617619944
1344,Tue Sep 02 16:46:48 KST 2014,504,128.6400235297509,35.98184332910517
1342,Tue Sep 02 16:46:48 KST 2014,2798,127.266,37.303
1341,Tue Sep 02 16:46:48 KST 2014,1344,127.5627816363007,37.37065996886548
1340,Tue Sep 02 16:46:48 KST 2014,2515,126.86242123500914,37.47624275253704
1338,Tue Sep 02 16:46:48 KST 2014,752,127.54726054543359,37.3048295548893
1337,Tue Sep 02 16:46:48 KST 2014,2558,126.6378668588561,33.515241034363456
1336,Tue Sep 02 16:46:48 KST 2014,1881,126.93474749192781,37.55076872117175
1335,Tue Sep 02 16:46:48 KST 2014,279,128.133,35.249
1334,Tue Sep 02 16:46:48 KST 2014,68,129.042,36.946
1333,Tue Sep 02 16:46:48 KST 2014,2900,126.51086685885609,33.442241034363455
1332,Tue Sep 02 16:46:48 KST 2014,1844,128.516,35.112
1331,Tue Sep 02 16:46:48 KST 2014,1219,128.96938393104244,35.34458766143911
1330,Tue Sep 02 16:46:48 KST 2014,2957,126.7828668588561,33.30724103436346
1329,Tue Sep 02 16:46:48 KST 2014,211,128.42499024446494,35.83489813480166
1327,Tue Sep 02 16:46:48 KST 2014,684,127.70263472094094,37.39732309732475
1326,Tue Sep 02 16:46:48 KST 2014,1100,128.5625073166513,35.721661119119
1324,Tue Sep 02 16:46:48 KST 2014,2619,127.1702654232011,36.943189956180824
1323,Tue Sep 02 16:46:48 KST 2014,449,126.99592654232012,37.64953859259696
1322,Tue Sep 02 16:46:48 KST 2014,2718,126.775,35.996
1319,Tue Sep 02 16:46:48 KST 2014,1542,128.51,34.99
1318,Tue Sep 02 16:46:48 KST 2014,1563,128.343,35.185
1317,Tue Sep 02 16:46:48 KST 2014,2377,127.71148292781363,37.39450731665129
1314,Tue Sep 02 16:46:48 KST 2014,2175,127.03853285574256,37.148166426429974
1312,Tue Sep 02 16:46:48 KST 2014,1178,126.90649411756226,37.605869152156416
1310,Tue Sep 02 16:46:48 KST 2014,2168,127.22587173662357,37.70206255189127
1309,Tue Sep 02 16:46:48 KST 2014,1472,127.33947317227847,37.18437015682663
1308,Tue Sep 02 16:46:48 KST 2014,507,129.036,35.187
1306,Tue Sep 02 16:46:48 KST 2014,1074,126.84386685885609,33.399241034363456
1305,Tue Sep 02 16:46:48 KST 2014,2429,127.837,37.092
1304,Tue Sep 02 16:46:48 KST 2014,1970,128.773,37.251
1303,Tue Sep 02 16:46:48 KST 2014,2640,127.32778163630068,37.30565996886548
1302,Tue Sep 02 16:46:48 KST 2014,1866,128.55944906740083,35.940235581469096
1301,Tue Sep 02 16:46:48 KST 2014,282,127.056355523524,37.35682955488931
1300,Tue Sep 02 16:46:48 KST 2014,2453,127.878,37.029
1299,Tue Sep 02 16:46:48 KST 2014,1829,127.156,35.633
1298,Tue Sep 02 16:46:48 KST 2014,1462,128.4908011473709,38.26887259571037
1294,Tue Sep 02 16:46:48 KST 2014,2790,128.493,36.101
1293,Tue Sep 02 16:46:48 KST 2014,1488,129.134,35.905
1291,Tue Sep 02 16:46:48 KST 2014,2155,127.96099512223248,37.196180200645756
1290,Tue Sep 02 16:46:48 KST 2014,2178,128.315,36.444
1288,Tue Sep 02 16:46:48 KST 2014,1762,127.838,37.225
1285,Tue Sep 02 16:46:48 KST 2014,1898,127.23247805004611,37.803777617619936
1284,Tue Sep 02 16:46:48 KST 2014,1906,128.66226054543358,35.83902840751845
1283,Tue Sep 02 16:46:48 KST 2014,451,129.0651517931273,35.24114691535978
1282,Tue Sep 02 16:46:48 KST 2014,983,127.038,35.867
1280,Tue Sep 02 16:46:48 KST 2014,1653,126.51986685885609,33.30433113468634
1278,Tue Sep 02 16:46:48 KST 2014,556,127.194,35.242
1277,Tue Sep 02 16:46:48 KST 2014,2685,129.011,35.058
1276,Tue Sep 02 16:46:48 KST 2014,226,127.632,36.818
1275,Tue Sep 02 16:46:48 KST 2014,2801,126.819,37.176
1274,Tue Sep 02 16:46:48 KST 2014,17,127.23816843577032,37.58554834813203
1272,Tue Sep 02 16:46:48 KST 2014,2471,128.537677761762,37.57536040129152
1271,Tue Sep 02 16:46:48 KST 2014,1604,127.30787173662357,37.69806255189127
1270,Tue Sep 02 16:46:48 KST 2014,790,127.50592855166052,37.18524189345019
1269,Tue Sep 02 16:46:48 KST 2014,2341,128.4633070298086,35.783734576798885
1268,Tue Sep 02 16:46:48 KST 2014,1744,126.95987173662357,37.321062551891266
1267,Tue Sep 02 16:46:48 KST 2014,1183,129.248,37.095
1266,Tue Sep 02 16:46:48 KST 2014,1343,127.18847317227849,37.378370156826634
1265,Tue Sep 02 16:46:48 KST 2014,2331,126.952,37.124
1263,Tue Sep 02 16:46:48 KST 2014,2379,127.29197073339472,37.184891247693756
1262,Tue Sep 02 16:46:48 KST 2014,1224,128.556,35.732
1261,Tue Sep 02 16:46:48 KST 2014,1466,127.36997073339472,36.80889124769376
1260,Tue Sep 02 16:46:48 KST 2014,387,127.01932711600553,37.03716154866237
1259,Tue Sep 02 16:46:48 KST 2014,1820,127.49287173662358,37.25306255189127
1258,Tue Sep 02 16:46:48 KST 2014,191,127.08955437615312,37.48628493427127
1256,Tue Sep 02 16:46:48 KST 2014,2666,128.621,37.135
1255,Tue Sep 02 16:46:48 KST 2014,599,128.273,37.074
1254,Tue Sep 02 16:46:48 KST 2014,2654,127.17687173662357,37.50806255189127
1253,Tue Sep 02 16:46:48 KST 2014,2894,128.86268263952954,35.420554376153135
1250,Tue Sep 02 16:46:48 KST 2014,1964,126.82058278367158,37.49937503459411
1248,Tue Sep 02 16:46:48 KST 2014,725,126.67786685885609,33.54824103436346
1247,Tue Sep 02 16:46:48 KST 2014,879,128.98444562384688,35.29573457679889
1246,Tue Sep 02 16:46:48 KST 2014,424,127.31587173662358,37.73406255189127
1244,Tue Sep 02 16:46:48 KST 2014,2667,127.38746829451094,37.46211448916059
1243,Tue Sep 02 16:46:48 KST 2014,139,127.4823624106319,37.4962614045204
1242,Tue Sep 02 16:46:48 KST 2014,1449,127.11178163630069,37.49365996886548
1241,Tue Sep 02 16:46:48 KST 2014,2958,129.138,36.971
1240,Tue Sep 02 16:46:48 KST 2014,2676,128.59,35.122
1239,Tue Sep 02 16:46:48 KST 2014,2801,127.76087661439112,36.92806657057196
1238,Tue Sep 02 16:46:48 KST 2014,28,128.989,37.113
1237,Tue Sep 02 16:46:48 KST 2014,216,127.02043586831181,37.616478909132844
1236,Tue Sep 02 16:46:48 KST 2014,320,126.57386685885609,33.38824103436345
1235,Tue Sep 02 16:46:48 KST 2014,2875,129.323,35.822
1234,Tue Sep 02 16:46:48 KST 2014,3,126.735,36.009
1231,Tue Sep 02 16:46:48 KST 2014,1791,127.18513228205718,37.74746025714946
1230,Tue Sep 02 16:46:48 KST 2014,552,127.541,36.285
1229,Tue Sep 02 16:46:48 KST 2014,1788,127.374,34.912
1228,Tue Sep 02 16:46:48 KST 2014,75,127.478,36.792
1227,Tue Sep 02 16:46:48 KST 2014,1902,128.551,36.886
1226,Tue Sep 02 16:46:48 KST 2014,1779,128.60596671471401,35.827180200645756
1225,Tue Sep 02 16:46:48 KST 2014,2623,127.467,36.927
1223,Tue Sep 02 16:46:48 KST 2014,761,126.97415983048872,37.635152652214195
1222,Tue Sep 02 16:46:48 KST 2014,334,127.998,37.239
1221,Tue Sep 02 16:46:48 KST 2014,592,127.40443099054427,37.414630702260155
1220,Tue Sep 02 16:46:48 KST 2014,2325,127.17489526637452,37.300241893450185
1219,Tue Sep 02 16:46:48 KST 2014,1444,126.66442123500914,37.64024275253704
1218,Tue Sep 02 16:46:48 KST 2014,371,127.253,37.008
1214,Tue Sep 02 16:46:48 KST 2014,510,127.49275810654981,36.39449756111623
1213,Tue Sep 02 16:46:48 KST 2014,1199,126.91478163630069,37.58665996886548
1212,Tue Sep 02 16:46:48 KST 2014,1203,127.71436241063189,37.489261404520406
1211,Tue Sep 02 16:46:48 KST 2014,877,127.427,37.245
1210,Tue Sep 02 16:46:48 KST 2014,1741,127.03987173662357,37.68906255189127
1206,Tue Sep 02 16:46:48 KST 2014,2624,126.791,34.893
1205,Tue Sep 02 16:46:48 KST 2014,1352,126.93482467712178,37.13856900945573
1204,Tue Sep 02 16:46:48 KST 2014,2913,127.27147317227849,37.64237015682664
1202,Tue Sep 02 16:46:48 KST 2014,2855,127.064,35.131
1201,Tue Sep 02 16:46:48 KST 2014,643,128.977,36.897
1200,Tue Sep 02 16:46:48 KST 2014,711,128.35,36.179
1199,Tue Sep 02 16:46:48 KST 2014,1333,127.02290989967712,37.489180200645755
1198,Tue Sep 02 16:46:48 KST 2014,976,127.178,35.502
1197,Tue Sep 02 16:46:48 KST 2014,2297,127.6,37.199
1196,Tue Sep 02 16:46:48 KST 2014,2799,127.31352596863466,37.483393686577536
1195,Tue Sep 02 16:46:48 KST 2014,2319,128.67511448916065,36.23466886531376
1194,Tue Sep 02 16:46:48 KST 2014,10,127.605,37.235
1193,Tue Sep 02 16:46:48 KST 2014,598,126.74,35.781
1192,Tue Sep 02 16:46:48 KST 2014,1231,127.43384820687268,37.42654547970481
1190,Tue Sep 02 16:46:48 KST 2014,2625,127.60829870848711,35.22159253920666
1189,Tue Sep 02 16:46:48 KST 2014,2412,126.798,36.152
1188,Tue Sep 02 16:46:48 KST 2014,1892,126.91487173662357,37.43006255189127
1186,Tue Sep 02 16:46:48 KST 2014,1478,127.373,37.113
1184,Tue Sep 02 16:46:48 KST 2014,836,126.73042123500916,37.44655523523995
1183,Tue Sep 02 16:46:48 KST 2014,2052,127.006033285286,37.52043758648546
1182,Tue Sep 02 16:46:48 KST 2014,1483,126.91,35.9
1181,Tue Sep 02 16:46:48 KST 2014,1149,127.04887173662357,37.62206255189127
1180,Tue Sep 02 16:46:48 KST 2014,2270,127.16438393104244,36.55146427583023
1178,Tue Sep 02 16:46:48 KST 2014,2369,126.988,35.1
1177,Tue Sep 02 16:46:48 KST 2014,1524,127.2889707333947,37.10189124769376
1175,Tue Sep 02 16:46:48 KST 2014,2745,127.938,36.818
1174,Tue Sep 02 16:46:48 KST 2014,2238,127.5559707333947,37.24089124769375
1172,Tue Sep 02 16:46:48 KST 2014,2769,128.356,36.153
1171,Tue Sep 02 16:46:48 KST 2014,1142,126.9843609764183,37.52918737171375
1169,Tue Sep 02 16:46:48 KST 2014,441,127.36097159248155,37.614853943727056
1167,Tue Sep 02 16:46:48 KST 2014,299,126.69886685885609,33.552241034363455
1165,Tue Sep 02 16:46:48 KST 2014,22,127.03736097641831,37.629187371713755
1164,Tue Sep 02 16:46:48 KST 2014,2139,129.23018020064578,36.098824677121776
1163,Tue Sep 02 16:46:48 KST 2014,1691,127.36647317227849,37.466370156826635
1162,Tue Sep 02 16:46:48 KST 2014,1871,126.77844074607934,35.16620373039668
1161,Tue Sep 02 16:46:48 KST 2014,1988,127.984,36.977
