"_id","_time","code","value"
"9927","Tue Sep 02 17:08:06 KST 2014","CRI","6493"
"9926","Tue Sep 02 17:08:06 KST 2014","SWE","6686"
"9925","Tue Sep 02 17:08:06 KST 2014","LBY","2807"
"9924","Tue Sep 02 17:08:06 KST 2014","BWA","5771"
"9923","Tue Sep 02 17:08:06 KST 2014","HTI","2072"
"9922","Tue Sep 02 17:08:06 KST 2014","SLV","3248"
"9921","Tue Sep 02 17:08:06 KST 2014","REU","8471"
"9920","Tue Sep 02 17:08:06 KST 2014","DOM","9707"
"9919","Tue Sep 02 17:08:06 KST 2014","HUN","3268"
"9918","Tue Sep 02 17:08:06 KST 2014","CPV","742"
"9917","Tue Sep 02 17:08:06 KST 2014","SPM","8441"
"9916","Tue Sep 02 17:08:06 KST 2014","SLB","7436"
"9915","Tue Sep 02 17:08:06 KST 2014","ASM","4087"
"9914","Tue Sep 02 17:08:06 KST 2014","BLM","5530"
"9913","Tue Sep 02 17:08:06 KST 2014","PER","4028"
"9912","Tue Sep 02 17:08:06 KST 2014","MMR","5162"
"9911","Tue Sep 02 17:08:06 KST 2014","CIV","3991"
"9910","Tue Sep 02 17:08:06 KST 2014","KHM","2436"
"9909","Tue Sep 02 17:08:06 KST 2014","GIN","543"
"9908","Tue Sep 02 17:08:06 KST 2014","ALB","8156"
"9907","Tue Sep 02 17:08:06 KST 2014","VGB","5477"
"9906","Tue Sep 02 17:08:06 KST 2014","ERI","7442"
"9905","Tue Sep 02 17:08:06 KST 2014","NRU","4830"
"9904","Tue Sep 02 17:08:06 KST 2014","ERI","6827"
"9903","Tue Sep 02 17:08:06 KST 2014","PNG","7497"
"9902","Tue Sep 02 17:08:06 KST 2014","MLT","9832"
"9901","Tue Sep 02 17:08:06 KST 2014","SOM","2691"
"9900","Tue Sep 02 17:08:06 KST 2014","MNG","2108"
"9899","Tue Sep 02 17:08:06 KST 2014","TKL","8228"
"9898","Tue Sep 02 17:08:06 KST 2014","MAC","429"
"9897","Tue Sep 02 17:08:06 KST 2014","GBR","3089"
"9896","Tue Sep 02 17:08:06 KST 2014","COK","3422"
"9895","Tue Sep 02 17:08:06 KST 2014","ARE","9676"
"9894","Tue Sep 02 17:08:06 KST 2014","GUF","2234"
"9893","Tue Sep 02 17:08:06 KST 2014","GMB","211"
"9892","Tue Sep 02 17:08:06 KST 2014","EST","2441"
"9891","Tue Sep 02 17:08:06 KST 2014","SWE","4024"
"9890","Tue Sep 02 17:08:06 KST 2014","BOL","9336"
"9889","Tue Sep 02 17:08:06 KST 2014","SWZ","2555"
"9888","Tue Sep 02 17:08:06 KST 2014","GEO","5710"
"9887","Tue Sep 02 17:08:06 KST 2014","TUR","8228"
"9886","Tue Sep 02 17:08:06 KST 2014","UZB","6173"
"9885","Tue Sep 02 17:08:06 KST 2014","CZE","8334"
"9884","Tue Sep 02 17:08:06 KST 2014","MNG","8908"
"9883","Tue Sep 02 17:08:06 KST 2014","GGY","647"
"9882","Tue Sep 02 17:08:06 KST 2014","ALB","7979"
"9881","Tue Sep 02 17:08:06 KST 2014","UZB","325"
"9880","Tue Sep 02 17:08:06 KST 2014","CCK","2622"
"9879","Tue Sep 02 17:08:06 KST 2014","AUS","6537"
"9878","Tue Sep 02 17:08:06 KST 2014","CCK","5790"
"9877","Tue Sep 02 17:08:06 KST 2014","LBY","7526"
"9876","Tue Sep 02 17:08:06 KST 2014","JAM","3158"
"9875","Tue Sep 02 17:08:06 KST 2014","BLM","9241"
"9874","Tue Sep 02 17:08:06 KST 2014","REU","1752"
"9873","Tue Sep 02 17:08:06 KST 2014","GIB","3593"
"9872","Tue Sep 02 17:08:06 KST 2014","IOT","7052"
"9871","Tue Sep 02 17:08:06 KST 2014","CCK","2275"
"9870","Tue Sep 02 17:08:06 KST 2014","USA","9459"
"9869","Tue Sep 02 17:08:06 KST 2014","LBR","7806"
"9868","Tue Sep 02 17:08:06 KST 2014","CHE","3536"
"9867","Tue Sep 02 17:08:06 KST 2014","ITA","408"
"9866","Tue Sep 02 17:08:06 KST 2014","TCA","3162"
"9865","Tue Sep 02 17:08:06 KST 2014","SVK","4899"
"9864","Tue Sep 02 17:08:06 KST 2014","SVK","1217"
"9863","Tue Sep 02 17:08:06 KST 2014","MAF","7710"
"9862","Tue Sep 02 17:08:06 KST 2014","ETH","3276"
"9861","Tue Sep 02 17:08:06 KST 2014","BFA","6012"
"9860","Tue Sep 02 17:08:06 KST 2014","FSM","1458"
"9859","Tue Sep 02 17:08:06 KST 2014","GNB","4480"
"9858","Tue Sep 02 17:08:06 KST 2014","PRK","8167"
"9857","Tue Sep 02 17:08:06 KST 2014","TGO","4355"
"9856","Tue Sep 02 17:08:06 KST 2014","SLB","3584"
"9855","Tue Sep 02 17:08:06 KST 2014","AUS","4663"
"9854","Tue Sep 02 17:08:06 KST 2014","TGO","9974"
"9853","Tue Sep 02 17:08:06 KST 2014","NIU","4262"
"9852","Tue Sep 02 17:08:06 KST 2014","JAM","4313"
"9851","Tue Sep 02 17:08:06 KST 2014","KWT","9550"
"9850","Tue Sep 02 17:08:06 KST 2014","MOZ","5902"
"9849","Tue Sep 02 17:08:06 KST 2014","CXR","8136"
"9848","Tue Sep 02 17:08:06 KST 2014","ETH","1683"
"9847","Tue Sep 02 17:08:06 KST 2014","PNG","7564"
"9846","Tue Sep 02 17:08:06 KST 2014","PNG","7363"
"9845","Tue Sep 02 17:08:06 KST 2014","USA","1144"
"9844","Tue Sep 02 17:08:06 KST 2014","TUR","8591"
"9843","Tue Sep 02 17:08:06 KST 2014","TWN","1011"
"9842","Tue Sep 02 17:08:06 KST 2014","FLK","1899"
"9841","Tue Sep 02 17:08:06 KST 2014","PSE","6165"
"9840","Tue Sep 02 17:08:06 KST 2014","URY","2866"
"9839","Tue Sep 02 17:08:06 KST 2014","CHN","4174"
"9838","Tue Sep 02 17:08:06 KST 2014","SAU","3252"
"9837","Tue Sep 02 17:08:06 KST 2014","MOZ","4971"
"9836","Tue Sep 02 17:08:06 KST 2014","TUV","9704"
"9835","Tue Sep 02 17:08:06 KST 2014","SYC","4960"
"9834","Tue Sep 02 17:08:06 KST 2014","SMR","3023"
"9833","Tue Sep 02 17:08:06 KST 2014","HUN","5470"
"9832","Tue Sep 02 17:08:06 KST 2014","NIU","7020"
"9831","Tue Sep 02 17:08:06 KST 2014","NER","9937"
"9830","Tue Sep 02 17:08:06 KST 2014","SXM","7264"
"9829","Tue Sep 02 17:08:06 KST 2014","ATG","6413"
"9828","Tue Sep 02 17:08:06 KST 2014","SWE","8256"
"9827","Tue Sep 02 17:08:06 KST 2014","MHL","9210"
"9826","Tue Sep 02 17:08:06 KST 2014","GAB","1641"
"9825","Tue Sep 02 17:08:06 KST 2014","TZA","4891"
"9824","Tue Sep 02 17:08:06 KST 2014","POL","8781"
"9823","Tue Sep 02 17:08:06 KST 2014","MDA","4233"
"9822","Tue Sep 02 17:08:06 KST 2014","ZAF","171"
"9821","Tue Sep 02 17:08:06 KST 2014","ESH","8878"
"9820","Tue Sep 02 17:08:06 KST 2014","URY","7022"
"9819","Tue Sep 02 17:08:06 KST 2014","SPM","4071"
"9818","Tue Sep 02 17:08:06 KST 2014","ISL","4224"
"9817","Tue Sep 02 17:08:06 KST 2014","GRC","434"
"9816","Tue Sep 02 17:08:06 KST 2014","SOM","6071"
"9815","Tue Sep 02 17:08:06 KST 2014","CXR","3213"
"9814","Tue Sep 02 17:08:06 KST 2014","COK","8465"
"9813","Tue Sep 02 17:08:06 KST 2014","URY","5440"
"9812","Tue Sep 02 17:08:06 KST 2014","BWA","6485"
"9811","Tue Sep 02 17:08:06 KST 2014","ATA","5629"
"9810","Tue Sep 02 17:08:06 KST 2014","DMA","7159"
"9809","Tue Sep 02 17:08:06 KST 2014","PYF","3055"
"9808","Tue Sep 02 17:08:06 KST 2014","QAT","8553"
"9807","Tue Sep 02 17:08:06 KST 2014","VUT","9782"
"9806","Tue Sep 02 17:08:06 KST 2014","ATG","9528"
"9805","Tue Sep 02 17:08:06 KST 2014","VAT","6869"
"9804","Tue Sep 02 17:08:06 KST 2014","THA","3534"
"9803","Tue Sep 02 17:08:06 KST 2014","GBR","2649"
"9802","Tue Sep 02 17:08:06 KST 2014","LSO","5769"
"9801","Tue Sep 02 17:08:06 KST 2014","ZMB","9423"
"9800","Tue Sep 02 17:08:06 KST 2014","JEY","6476"
"9799","Tue Sep 02 17:08:06 KST 2014","MHL","4447"
"9798","Tue Sep 02 17:08:06 KST 2014","ZMB","4898"
"9797","Tue Sep 02 17:08:06 KST 2014","HKG","3843"
"9796","Tue Sep 02 17:08:06 KST 2014","IDN","6624"
"9795","Tue Sep 02 17:08:06 KST 2014","SOM","4276"
"9794","Tue Sep 02 17:08:06 KST 2014","GNB","8107"
"9793","Tue Sep 02 17:08:06 KST 2014","NIC","654"
"9792","Tue Sep 02 17:08:06 KST 2014","ISR","5473"
"9791","Tue Sep 02 17:08:06 KST 2014","LSO","7717"
"9790","Tue Sep 02 17:08:06 KST 2014","ITA","8217"
"9789","Tue Sep 02 17:08:06 KST 2014","BRB","1298"
"9788","Tue Sep 02 17:08:06 KST 2014","GUM","3160"
"9787","Tue Sep 02 17:08:06 KST 2014","MTQ","8462"
"9786","Tue Sep 02 17:08:06 KST 2014","KGZ","6685"
"9785","Tue Sep 02 17:08:06 KST 2014","CHN","4463"
"9784","Tue Sep 02 17:08:06 KST 2014","POL","2597"
"9783","Tue Sep 02 17:08:06 KST 2014","IRL","4999"
"9782","Tue Sep 02 17:08:06 KST 2014","KNA","2450"
"9781","Tue Sep 02 17:08:06 KST 2014","PAN","346"
"9780","Tue Sep 02 17:08:06 KST 2014","LTU","1634"
"9779","Tue Sep 02 17:08:06 KST 2014","ABW","4854"
"9778","Tue Sep 02 17:08:06 KST 2014","GUM","521"
"9777","Tue Sep 02 17:08:06 KST 2014","GNB","8164"
"9776","Tue Sep 02 17:08:06 KST 2014","GNB","2589"
"9775","Tue Sep 02 17:08:06 KST 2014","ISR","6070"
"9774","Tue Sep 02 17:08:06 KST 2014","VGB","4092"
"9773","Tue Sep 02 17:08:06 KST 2014","COG","4072"
"9772","Tue Sep 02 17:08:06 KST 2014","BLM","9935"
"9771","Tue Sep 02 17:08:06 KST 2014","ARM","3357"
"9770","Tue Sep 02 17:08:06 KST 2014","ATF","1107"
"9769","Tue Sep 02 17:08:06 KST 2014","CZE","9968"
"9768","Tue Sep 02 17:08:06 KST 2014","TZA","7179"
"9767","Tue Sep 02 17:08:06 KST 2014","IDN","6997"
"9766","Tue Sep 02 17:08:06 KST 2014","RUS","7918"
"9765","Tue Sep 02 17:08:06 KST 2014","PCN","3593"
"9764","Tue Sep 02 17:08:06 KST 2014","LAO","5933"
"9763","Tue Sep 02 17:08:06 KST 2014","IRL","553"
"9762","Tue Sep 02 17:08:06 KST 2014","CUB","9432"
"9761","Tue Sep 02 17:08:06 KST 2014","THA","3178"
"9760","Tue Sep 02 17:08:06 KST 2014","LKA","7352"
"9759","Tue Sep 02 17:08:06 KST 2014","PCN","2392"
"9758","Tue Sep 02 17:08:06 KST 2014","BDI","2108"
"9757","Tue Sep 02 17:08:06 KST 2014","MYS","4653"
"9756","Tue Sep 02 17:08:06 KST 2014","PRI","9587"
"9755","Tue Sep 02 17:08:06 KST 2014","CYP","5711"
"9754","Tue Sep 02 17:08:06 KST 2014","TKL","688"
"9753","Tue Sep 02 17:08:06 KST 2014","LCA","6156"
"9752","Tue Sep 02 17:08:06 KST 2014","MEX","5209"
"9751","Tue Sep 02 17:08:06 KST 2014","ROU","5032"
"9750","Tue Sep 02 17:08:06 KST 2014","GHA","6019"
"9749","Tue Sep 02 17:08:06 KST 2014","IND","564"
"9748","Tue Sep 02 17:08:06 KST 2014","ROU","5170"
"9747","Tue Sep 02 17:08:06 KST 2014","BGR","7527"
"9746","Tue Sep 02 17:08:06 KST 2014","TKL","2204"
"9745","Tue Sep 02 17:08:06 KST 2014","IDN","2606"
"9744","Tue Sep 02 17:08:06 KST 2014","KAZ","5115"
"9743","Tue Sep 02 17:08:06 KST 2014","HUN","811"
"9742","Tue Sep 02 17:08:06 KST 2014","VAT","9978"
"9741","Tue Sep 02 17:08:06 KST 2014","VCT","5282"
"9740","Tue Sep 02 17:08:06 KST 2014","AUT","5062"
"9739","Tue Sep 02 17:08:06 KST 2014","KIR","9754"
"9738","Tue Sep 02 17:08:06 KST 2014","SXM","6169"
"9737","Tue Sep 02 17:08:06 KST 2014","BHS","7086"
"9736","Tue Sep 02 17:08:06 KST 2014","KAZ","1383"
"9735","Tue Sep 02 17:08:06 KST 2014","STP","1535"
"9734","Tue Sep 02 17:08:06 KST 2014","GAB","8384"
"9733","Tue Sep 02 17:08:06 KST 2014","BRA","7596"
"9732","Tue Sep 02 17:08:06 KST 2014","MNP","1876"
"9731","Tue Sep 02 17:08:06 KST 2014","VIR","6678"
"9730","Tue Sep 02 17:08:06 KST 2014","UKR","6396"
"9729","Tue Sep 02 17:08:06 KST 2014","PNG","6250"
"9728","Tue Sep 02 17:08:06 KST 2014","CAN","2607"
"9727","Tue Sep 02 17:08:06 KST 2014","CYP","1102"
"9726","Tue Sep 02 17:08:06 KST 2014","BVT","7233"
"9725","Tue Sep 02 17:08:06 KST 2014","UGA","8283"
"9724","Tue Sep 02 17:08:06 KST 2014","GTM","4458"
"9723","Tue Sep 02 17:08:06 KST 2014","BES","711"
"9722","Tue Sep 02 17:08:06 KST 2014","MNG","7525"
"9721","Tue Sep 02 17:08:06 KST 2014","HND","7555"
"9720","Tue Sep 02 17:08:06 KST 2014","MDA","271"
"9719","Tue Sep 02 17:08:06 KST 2014","LUX","986"
"9718","Tue Sep 02 17:08:06 KST 2014","MCO","5553"
"9717","Tue Sep 02 17:08:06 KST 2014","ISR","8903"
"9716","Tue Sep 02 17:08:06 KST 2014","BRA","8835"
"9715","Tue Sep 02 17:08:06 KST 2014","TON","3485"
"9714","Tue Sep 02 17:08:06 KST 2014","UZB","5997"
"9713","Tue Sep 02 17:08:06 KST 2014","CHN","6347"
"9712","Tue Sep 02 17:08:06 KST 2014","CYM","2878"
"9711","Tue Sep 02 17:08:06 KST 2014","HUN","7425"
"9710","Tue Sep 02 17:08:06 KST 2014","LAO","5903"
"9709","Tue Sep 02 17:08:06 KST 2014","PAK","2236"
"9708","Tue Sep 02 17:08:06 KST 2014","PHL","6432"
"9707","Tue Sep 02 17:08:06 KST 2014","MCO","3948"
"9706","Tue Sep 02 17:08:06 KST 2014","KGZ","5336"
"9705","Tue Sep 02 17:08:06 KST 2014","ATF","1574"
"9704","Tue Sep 02 17:08:06 KST 2014","GUF","5627"
"9703","Tue Sep 02 17:08:06 KST 2014","TGO","8760"
"9702","Tue Sep 02 17:08:06 KST 2014","SWZ","2083"
"9701","Tue Sep 02 17:08:06 KST 2014","CXR","1880"
"9700","Tue Sep 02 17:08:06 KST 2014","SLV","7120"
"9699","Tue Sep 02 17:08:06 KST 2014","TLS","6693"
"9698","Tue Sep 02 17:08:06 KST 2014","SLV","5988"
"9697","Tue Sep 02 17:08:06 KST 2014","DEU","26"
"9696","Tue Sep 02 17:08:06 KST 2014","TWN","2625"
"9695","Tue Sep 02 17:08:06 KST 2014","PRK","4595"
"9694","Tue Sep 02 17:08:06 KST 2014","ABW","2306"
"9693","Tue Sep 02 17:08:06 KST 2014","BMU","5193"
"9692","Tue Sep 02 17:08:06 KST 2014","BRB","8666"
"9691","Tue Sep 02 17:08:06 KST 2014","MMR","1169"
"9690","Tue Sep 02 17:08:06 KST 2014","BLM","6409"
"9689","Tue Sep 02 17:08:06 KST 2014","MLT","4737"
"9688","Tue Sep 02 17:08:06 KST 2014","CAN","3011"
"9687","Tue Sep 02 17:08:06 KST 2014","USA","4426"
"9686","Tue Sep 02 17:08:06 KST 2014","FRO","8550"
"9685","Tue Sep 02 17:08:06 KST 2014","KWT","3217"
"9684","Tue Sep 02 17:08:06 KST 2014","TGO","1903"
"9683","Tue Sep 02 17:08:06 KST 2014","IRL","3141"
"9682","Tue Sep 02 17:08:06 KST 2014","SLV","2935"
"9681","Tue Sep 02 17:08:06 KST 2014","TUN","1909"
"9680","Tue Sep 02 17:08:06 KST 2014","IRQ","1841"
"9679","Tue Sep 02 17:08:06 KST 2014","IND","9476"
"9678","Tue Sep 02 17:08:06 KST 2014","SVN","2407"
"9677","Tue Sep 02 17:08:06 KST 2014","COD","3573"
"9676","Tue Sep 02 17:08:06 KST 2014","NIU","8281"
"9675","Tue Sep 02 17:08:06 KST 2014","LAO","9645"
"9674","Tue Sep 02 17:08:06 KST 2014","HMD","4716"
"9673","Tue Sep 02 17:08:06 KST 2014","ESP","1378"
"9672","Tue Sep 02 17:08:06 KST 2014","DNK","6851"
"9671","Tue Sep 02 17:08:06 KST 2014","CRI","6045"
"9670","Tue Sep 02 17:08:06 KST 2014","BRA","9781"
"9669","Tue Sep 02 17:08:06 KST 2014","WSM","3992"
"9668","Tue Sep 02 17:08:06 KST 2014","FJI","1695"
"9667","Tue Sep 02 17:08:06 KST 2014","MKD","9764"
"9666","Tue Sep 02 17:08:06 KST 2014","IDN","6892"
"9665","Tue Sep 02 17:08:06 KST 2014","GRD","8198"
"9664","Tue Sep 02 17:08:06 KST 2014","NIC","8393"
"9663","Tue Sep 02 17:08:06 KST 2014","NOR","3667"
"9662","Tue Sep 02 17:08:06 KST 2014","NIC","6811"
"9661","Tue Sep 02 17:08:06 KST 2014","GGY","5090"
"9660","Tue Sep 02 17:08:06 KST 2014","MHL","2431"
"9659","Tue Sep 02 17:08:06 KST 2014","GTM","8521"
"9658","Tue Sep 02 17:08:06 KST 2014","NPL","6711"
"9657","Tue Sep 02 17:08:06 KST 2014","UGA","6163"
"9656","Tue Sep 02 17:08:06 KST 2014","JEY","9794"
"9655","Tue Sep 02 17:08:06 KST 2014","LBR","9827"
"9654","Tue Sep 02 17:08:06 KST 2014","LIE","3759"
"9653","Tue Sep 02 17:08:06 KST 2014","NRU","8862"
"9652","Tue Sep 02 17:08:06 KST 2014","PNG","9762"
"9651","Tue Sep 02 17:08:06 KST 2014","GIB","3626"
"9650","Tue Sep 02 17:08:06 KST 2014","PCN","4151"
"9649","Tue Sep 02 17:08:06 KST 2014","SLE","5082"
"9648","Tue Sep 02 17:08:06 KST 2014","URY","3746"
"9647","Tue Sep 02 17:08:06 KST 2014","GLP","3120"
"9646","Tue Sep 02 17:08:06 KST 2014","LBR","7773"
"9645","Tue Sep 02 17:08:06 KST 2014","ROU","3222"
"9644","Tue Sep 02 17:08:06 KST 2014","URY","477"
"9643","Tue Sep 02 17:08:06 KST 2014","TKM","9195"
"9642","Tue Sep 02 17:08:06 KST 2014","PRI","4992"
"9641","Tue Sep 02 17:08:06 KST 2014","SOM","8271"
"9640","Tue Sep 02 17:08:06 KST 2014","PHL","5307"
"9639","Tue Sep 02 17:08:06 KST 2014","TKL","7275"
"9638","Tue Sep 02 17:08:06 KST 2014","GRD","7184"
"9637","Tue Sep 02 17:08:06 KST 2014","ATA","6680"
"9636","Tue Sep 02 17:08:06 KST 2014","GUM","5179"
"9635","Tue Sep 02 17:08:06 KST 2014","FLK","943"
"9634","Tue Sep 02 17:08:06 KST 2014","SOM","7007"
"9633","Tue Sep 02 17:08:06 KST 2014","CUW","6522"
"9632","Tue Sep 02 17:08:06 KST 2014","BLR","9941"
"9631","Tue Sep 02 17:08:06 KST 2014","ECU","2809"
"9630","Tue Sep 02 17:08:06 KST 2014","TKL","4346"
"9629","Tue Sep 02 17:08:06 KST 2014","SLV","6340"
"9628","Tue Sep 02 17:08:06 KST 2014","SVN","68"
"9627","Tue Sep 02 17:08:06 KST 2014","ALA","1867"
"9626","Tue Sep 02 17:08:06 KST 2014","BEN","6715"
"9625","Tue Sep 02 17:08:06 KST 2014","NAM","5043"
"9624","Tue Sep 02 17:08:06 KST 2014","IOT","6151"
"9623","Tue Sep 02 17:08:06 KST 2014","MEX","8707"
"9622","Tue Sep 02 17:08:06 KST 2014","LIE","3704"
"9621","Tue Sep 02 17:08:06 KST 2014","NPL","8265"
"9620","Tue Sep 02 17:08:06 KST 2014","LCA","8666"
"9619","Tue Sep 02 17:08:06 KST 2014","MAC","3321"
"9618","Tue Sep 02 17:08:06 KST 2014","BTN","2008"
"9617","Tue Sep 02 17:08:06 KST 2014","PLW","6756"
"9616","Tue Sep 02 17:08:06 KST 2014","SVN","204"
"9615","Tue Sep 02 17:08:06 KST 2014","MYT","8384"
"9614","Tue Sep 02 17:08:06 KST 2014","DOM","4351"
"9613","Tue Sep 02 17:08:06 KST 2014","GRD","7886"
"9612","Tue Sep 02 17:08:06 KST 2014","TWN","1735"
"9611","Tue Sep 02 17:08:06 KST 2014","ARE","2609"
"9610","Tue Sep 02 17:08:06 KST 2014","COM","560"
"9609","Tue Sep 02 17:08:06 KST 2014","GEO","8698"
"9608","Tue Sep 02 17:08:06 KST 2014","NER","431"
"9607","Tue Sep 02 17:08:06 KST 2014","VAT","4171"
"9606","Tue Sep 02 17:08:06 KST 2014","LSO","9106"
"9605","Tue Sep 02 17:08:06 KST 2014","POL","8965"
"9604","Tue Sep 02 17:08:06 KST 2014","SGP","512"
"9603","Tue Sep 02 17:08:06 KST 2014","BWA","6704"
"9602","Tue Sep 02 17:08:06 KST 2014","MCO","4569"
"9601","Tue Sep 02 17:08:06 KST 2014","EST","1827"
"9600","Tue Sep 02 17:08:06 KST 2014","COK","3345"
"9599","Tue Sep 02 17:08:06 KST 2014","TUV","1907"
"9598","Tue Sep 02 17:08:06 KST 2014","SUR","8410"
"9597","Tue Sep 02 17:08:06 KST 2014","LSO","792"
"9596","Tue Sep 02 17:08:06 KST 2014","EST","5446"
"9595","Tue Sep 02 17:08:06 KST 2014","GRC","6628"
"9594","Tue Sep 02 17:08:06 KST 2014","BGD","578"
"9593","Tue Sep 02 17:08:06 KST 2014","TUR","6735"
"9592","Tue Sep 02 17:08:06 KST 2014","SLB","8749"
"9591","Tue Sep 02 17:08:06 KST 2014","REU","6340"
"9590","Tue Sep 02 17:08:06 KST 2014","AZE","2252"
"9589","Tue Sep 02 17:08:06 KST 2014","MSR","3327"
"9588","Tue Sep 02 17:08:06 KST 2014","UMI","8609"
"9587","Tue Sep 02 17:08:06 KST 2014","DOM","237"
"9586","Tue Sep 02 17:08:06 KST 2014","JPN","7702"
"9585","Tue Sep 02 17:08:06 KST 2014","BLM","4465"
"9584","Tue Sep 02 17:08:06 KST 2014","MSR","1692"
"9583","Tue Sep 02 17:08:06 KST 2014","FRO","2049"
"9582","Tue Sep 02 17:08:06 KST 2014","CHE","5592"
"9581","Tue Sep 02 17:08:06 KST 2014","COD","5398"
"9580","Tue Sep 02 17:08:06 KST 2014","PHL","8275"
"9579","Tue Sep 02 17:08:06 KST 2014","STP","9452"
"9578","Tue Sep 02 17:08:06 KST 2014","HTI","680"
"9577","Tue Sep 02 17:08:06 KST 2014","HUN","4957"
"9576","Tue Sep 02 17:08:06 KST 2014","GUM","7979"
"9575","Tue Sep 02 17:08:06 KST 2014","IND","8236"
"9574","Tue Sep 02 17:08:06 KST 2014","LUX","4101"
"9573","Tue Sep 02 17:08:06 KST 2014","REU","7931"
"9572","Tue Sep 02 17:08:06 KST 2014","LKA","4892"
"9571","Tue Sep 02 17:08:06 KST 2014","MHL","9781"
"9570","Tue Sep 02 17:08:06 KST 2014","COG","5766"
"9569","Tue Sep 02 17:08:06 KST 2014","CCK","5899"
"9568","Tue Sep 02 17:08:06 KST 2014","COM","9831"
"9567","Tue Sep 02 17:08:06 KST 2014","SDN","5659"
"9566","Tue Sep 02 17:08:06 KST 2014","AUT","2343"
"9565","Tue Sep 02 17:08:06 KST 2014","GMB","5644"
"9564","Tue Sep 02 17:08:06 KST 2014","LTU","7376"
"9563","Tue Sep 02 17:08:06 KST 2014","ATF","6095"
"9562","Tue Sep 02 17:08:06 KST 2014","UMI","856"
"9561","Tue Sep 02 17:08:06 KST 2014","ECU","3793"
"9560","Tue Sep 02 17:08:06 KST 2014","LSO","3122"
"9559","Tue Sep 02 17:08:06 KST 2014","JEY","4531"
"9558","Tue Sep 02 17:08:06 KST 2014","ZWE","4585"
"9557","Tue Sep 02 17:08:06 KST 2014","ZAF","4924"
"9556","Tue Sep 02 17:08:06 KST 2014","TGO","8739"
"9555","Tue Sep 02 17:08:06 KST 2014","AIA","6898"
"9554","Tue Sep 02 17:08:06 KST 2014","GHA","670"
"9553","Tue Sep 02 17:08:06 KST 2014","ESH","5995"
"9552","Tue Sep 02 17:08:06 KST 2014","FRA","4076"
"9551","Tue Sep 02 17:08:06 KST 2014","JOR","175"
"9550","Tue Sep 02 17:08:06 KST 2014","UMI","7955"
"9549","Tue Sep 02 17:08:06 KST 2014","SPM","285"
"9548","Tue Sep 02 17:08:06 KST 2014","PRI","6783"
"9547","Tue Sep 02 17:08:06 KST 2014","MNP","9190"
"9546","Tue Sep 02 17:08:06 KST 2014","BDI","7045"
"9545","Tue Sep 02 17:08:06 KST 2014","AUS","5030"
"9544","Tue Sep 02 17:08:06 KST 2014","SGS","9308"
"9543","Tue Sep 02 17:08:06 KST 2014","OMN","6185"
"9542","Tue Sep 02 17:08:06 KST 2014","HUN","1542"
"9541","Tue Sep 02 17:08:06 KST 2014","ROU","6965"
"9540","Tue Sep 02 17:08:06 KST 2014","OMN","7001"
"9539","Tue Sep 02 17:08:06 KST 2014","MMR","2409"
"9538","Tue Sep 02 17:08:06 KST 2014","VAT","7027"
"9537","Tue Sep 02 17:08:06 KST 2014","ROU","799"
"9536","Tue Sep 02 17:08:06 KST 2014","SMR","4340"
"9535","Tue Sep 02 17:08:06 KST 2014","TON","6589"
"9534","Tue Sep 02 17:08:06 KST 2014","BRA","5228"
"9533","Tue Sep 02 17:08:06 KST 2014","EGY","2764"
"9532","Tue Sep 02 17:08:06 KST 2014","FRO","7456"
"9531","Tue Sep 02 17:08:06 KST 2014","LBR","6889"
"9530","Tue Sep 02 17:08:06 KST 2014","MDA","8423"
"9529","Tue Sep 02 17:08:06 KST 2014","GGY","7815"
"9528","Tue Sep 02 17:08:06 KST 2014","AZE","2625"
"9527","Tue Sep 02 17:08:06 KST 2014","BGR","5900"
"9526","Tue Sep 02 17:08:06 KST 2014","LUX","442"
"9525","Tue Sep 02 17:08:06 KST 2014","TLS","8891"
"9524","Tue Sep 02 17:08:06 KST 2014","REU","8061"
"9523","Tue Sep 02 17:08:06 KST 2014","AFG","1908"
"9522","Tue Sep 02 17:08:06 KST 2014","BOL","1883"
"9521","Tue Sep 02 17:08:06 KST 2014","UZB","8112"
"9520","Tue Sep 02 17:08:06 KST 2014","MNP","9226"
"9519","Tue Sep 02 17:08:06 KST 2014","USA","2358"
"9518","Tue Sep 02 17:08:06 KST 2014","LIE","7182"
"9517","Tue Sep 02 17:08:06 KST 2014","DNK","3037"
"9516","Tue Sep 02 17:08:06 KST 2014","BOL","917"
"9515","Tue Sep 02 17:08:06 KST 2014","ARG","8061"
"9514","Tue Sep 02 17:08:06 KST 2014","GHA","531"
"9513","Tue Sep 02 17:08:06 KST 2014","KNA","1919"
"9512","Tue Sep 02 17:08:06 KST 2014","PNG","9085"
"9511","Tue Sep 02 17:08:06 KST 2014","MNG","1405"
"9510","Tue Sep 02 17:08:06 KST 2014","SYR","3761"
"9509","Tue Sep 02 17:08:06 KST 2014","PAK","1200"
"9508","Tue Sep 02 17:08:06 KST 2014","GEO","6739"
"9507","Tue Sep 02 17:08:06 KST 2014","BTN","1449"
"9506","Tue Sep 02 17:08:06 KST 2014","PYF","7324"
"9505","Tue Sep 02 17:08:06 KST 2014","CCK","9995"
"9504","Tue Sep 02 17:08:06 KST 2014","SVN","3477"
"9503","Tue Sep 02 17:08:06 KST 2014","SVN","4967"
